haversine,delay
0.939463371646663,251
0.9700425800013937,227
0.9700425800013937,191
0.9700425800013937,382
0.9700425800013937,247
0.9700425800013937,198
0.9934944785001345,145
0.9934944785001345,252
0.9934944785001345,135
0.9934944785001345,161
0.9934944785001345,100
1.0096618573812315,111
1.009856556974263,129
1.009856556974263,103
1.0185947427702853,128
1.0222354308069899,97
1.0258601593584329,109
1.0063890258816566,109
1.0094669061152617,104
1.0094669061152617,110
1.0094669061152617,98
1.0094669061152617,249
1.0174423573849558,94
1.022097255408074,124
1.022097255408074,139
1.022097255408074,103
1.022097255408074,107
1.022097255408074,103
1.022097255408074,148
1.0356778999918266,243
1.0356778999918266,131
1.0356778999918266,121
1.0356778999918266,134
1.0356778999918266,125
1.0346596119725846,79
1.0346596119725846,107
1.0346596119725846,108
1.0346596119725846,104
1.0346596119725846,153
1.033944965420897,180
1.0338554044386898,100
1.0338554044386898,133
1.0338554044386898,109
1.0338554044386898,103
1.0408198049704498,125
1.0414735572596143,138
1.0414735572596143,93
1.0414735572596143,138
1.0414735572596143,106
1.0728864053761802,115
1.0739024645701274,134
1.0739024645701274,123
1.0739024645701274,112
1.0739024645701274,125
1.0990857150224103,125
1.0990857150224103,121
1.0990857150224103,112
1.0990857150224103,125
1.0990857150224103,134
1.1243207260985262,124
1.1243207260985262,107
1.1243207260985262,135
1.1243207260985262,107
1.1243207260985262,99
1.1521595816665888,102
1.1521595816665888,103
1.1521595816665888,111
1.1521595816665888,115
1.1845041939823058,139
1.1845041939823058,112
1.1845041939823058,97
1.1845041939823058,116
1.1845041939823058,341
1.211892931410475,100
1.211892931410475,119
1.211892931410475,124
1.211892931410475,123
1.211892931410475,108
1.2326664020644211,109
1.2326664020644211,122
1.2326980652592905,109
1.2326980652592905,92
1.2326980652592905,102
1.2541860696645069,115
1.2541860696645069,97
1.2543674397454203,149
1.2543674397454203,103
1.2543674397454203,117
1.2742692888369478,117
1.2742692888369478,99
1.2744838799912748,113
1.2744838799912748,131
1.2744838799912748,122
1.2999146609144048,98
1.2999146609144048,141
1.2999146609144048,127
1.2999146609144048,119
1.2999146609144048,144
1.3428100482535765,98
1.3428100482535765,138
1.3428100482535765,150
1.3428100482535765,126
1.3428100482535765,116
1.3991878601008532,103
1.3991878601008532,123
1.3991878601008532,102
1.3991878601008532,111
1.3991878601008532,108
1.4612325510135493,125
1.4612325510135493,115
1.4612325510135493,113
1.4612325510135493,123
1.4612325510135493,114
1.513280109243184,94
1.513280109243184,92
1.513280109243184,138
1.513280109243184,117
1.513280109243184,104
1.5645359477228051,151
1.5645359477228051,135
1.5645359477228051,102
1.5645359477228051,129
1.5645359477228051,219
1.6126553559242511,109
1.6126553559242511,103
1.6126553559242511,110
1.6126553559242511,110
1.6126553559242511,130
1.6471397007081772,103
1.6471397007081772,131
1.6471397007081772,104
1.6471397007081772,108
1.6471397007081772,107
1.656159804561267,118
1.655940696465655,96
1.655940696465655,119
1.655940696465655,101
1.655940696465655,97
1.6582392836050397,96
1.6584009088355889,96
1.6584009088355889,105
1.6584009088355889,97
1.6584009088355889,101
1.667596916979929,99
1.6677632884205487,116
1.6677632884205487,112
1.6677632884205487,103
1.6677632884205487,99
1.6856780508694262,107
1.6859606367655655,97
1.6859606367655655,107
1.6859606367655655,133
1.6859606367655655,111
1.705996213882915,90
1.7068635455150563,161
1.7068635455150563,113
1.7068635455150563,216
1.7068635455150563,123
1.7251533669253882,165
1.7258076220135308,94
1.7258076220135308,113
1.7258076220135308,120
1.7258076220135308,90
1.7433692493161252,194
1.7443178019618102,101
1.7443178019618102,102
1.7443178019618102,102
1.7443178019618102,106
1.7674565873544013,117
1.7685678346513687,131
1.7685678346513687,102
1.7685678346513687,90
1.7685678346513687,116
1.789550165797136,409
1.7905018208137633,189
1.7905018208137633,114
1.7905018208137633,110
1.7905018208137633,222
1.8095583553349195,94
1.8095583553349195,117
1.8095583553349195,113
1.8095583553349195,97
1.8230098272153537,307
1.8230098272153537,113
1.8229817308452947,250
1.8229817308452947,177
1.8229817308452947,116
1.8229817308452947,109
1.8310122836420473,125
1.8310122836420473,281
1.8310122836420473,95
1.8310122836420473,202
1.8310122836420473,94
1.8448900278876574,115
1.8448900278876574,429
1.8448900278876574,108
1.845256828757486,329
1.862723877783425,285
1.862723877783425,217
1.862723877783425,171
1.862723877783425,136
1.862723877783425,113
1.8922597264178114,193
1.8922597264178114,332
1.8934552982982875,166
1.8934552982982875,227
1.8934552982982875,168
1.8934552982982875,137
1.921472110686253,331
1.921472110686253,177
1.921472110686253,322
1.921472110686253,257
1.9419288214058914,212
1.9419288214058914,105
1.941999425381033,122
1.941999425381033,124
1.941999425381033,105
1.9614694586723096,313
1.9614694586723096,128
1.9629754440978993,210
1.9629754440978993,151
1.9629754440978993,122
1.985738342036291,129
1.985738342036291,189
1.9880173839575932,239
1.9880173839575932,244
1.9880173839575932,193
2.009628554974264,140
2.009628554974264,128
2.009628554974264,376
2.009628554974264,88
2.009628554974264,268
2.038691952407975,179
2.038691952407975,142
2.038691952407975,96
2.038691952407975,105
2.038691952407975,109
2.0658116579212766,112
2.0658116579212766,304
2.0658116579212766,188
2.0658116579212766,151
2.0658116579212766,132
2.090703821031536,158
2.090703821031536,267
2.090703821031536,138
2.090703821031536,221
2.090703821031536,188
2.1122299698522466,131
2.1122299698522466,155
2.1122299698522466,198
2.1122299698522466,198
2.1122299698522466,241
2.142243361319958,175
2.142243361319958,152
2.142243361319958,276
2.142243361319958,133
2.142243361319958,158
2.1791398559757464,293
2.1791398559757464,223
2.1791398559757464,166
2.1791398559757464,133
2.1791398559757464,186
2.2160696335961427,357
2.2160696335961427,169
2.2160696335961427,280
2.2160696335961427,232
2.2160696335961427,241
2.2495526329426343,156
2.2495526329426343,237
2.2495526329426343,422
2.2495526329426343,327
2.2495526329426343,590
2.27682819676337,231
2.27682819676337,181
2.27682819676337,142
2.27682819676337,195
2.27682819676337,144
2.2979774860287128,200
2.2979774860287128,171
2.2979774860287128,130
2.2979774860287128,197
2.2979774860287128,142
2.318016695631598,187
2.318820172316784,253
2.318820172316784,181
2.318820172316784,247
2.318820172316784,212
2.340746843935483,215
2.340746843935483,279
2.340746843935483,233
2.340746843935483,373
2.340746843935483,336
2.3567661780556866,229
2.3567661780556866,189
2.3567661780556866,132
2.3567661780556866,127
2.3567661780556866,230
2.376820422367318,156
2.377080270932425,166
2.377080270932425,214
2.377080270932425,208
2.377080270932425,351
2.3945913257441522,247
2.3952622086550432,196
2.3952622086550432,195
2.3952622086550432,276
2.3952622086550432,216
2.4076065709072343,161
2.4076065709072343,227
2.4076065709072343,284
2.4076065709072343,232
2.4076065709072343,114
2.4354322993336335,107
2.4365941703763436,100
2.4365941703763436,115
2.4365941703763436,137
2.4365941703763436,146
2.4619786799808554,110
2.4619786799808554,152
2.4619786799808554,128
2.4619786799808554,204
2.4619786799808554,139
2.487890162908754,146
2.487890162908754,226
2.487890162908754,127
2.487890162908754,148
2.487890162908754,259
2.5139380423756004,197
2.5139380423756004,134
2.5139380423756004,268
2.5139380423756004,220
2.5139380423756004,206
2.5444092978564363,141
2.5444092978564363,167
2.5444092978564363,165
2.5444092978564363,179
2.5444092978564363,142
2.569218745377369,173
2.569218745377369,193
2.569218745377369,158
2.569218745377369,264
2.5861402134601827,218
2.5861402134601827,166
2.5862180536646098,270
2.5862180536646098,409
2.5862180536646098,243
2.596046400197007,137
2.596046400197007,159
2.596468999739188,173
2.596468999739188,143
2.596468999739188,142
2.5948595793421174,180
2.5948595793421174,163
2.5948595793421174,292
2.5948595793421174,128
2.5948595793421174,198
2.600327095509584,139
2.600327095509584,213
2.600327095509584,198
2.600327095509584,175
2.600327095509584,245
2.604486320595896,203
2.604486320595896,156
2.604486320595896,343
2.604486320595896,220
2.604486320595896,427
2.6093281878460477,325
2.6092715673719993,128
2.6092715673719993,136
2.6092715673719993,146
2.6092715673719993,166
2.6323165876599792,175
2.6333503302186996,153
2.6333503302186996,116
2.6333503302186996,223
2.6333503302186996,169
2.661388863133764,168
2.661388863133764,228
2.661388863133764,210
2.661388863133764,155
2.661388863133764,146
2.695615614918495,198
2.695615614918495,184
2.695615614918495,286
2.695615614918495,222
2.695615614918495,120
2.7324623604175313,129
2.7324623604175313,147
2.7324623604175313,218
2.7324623604175313,170
2.7672648639236375,1707
2.7672648639236375,726
2.7672648639236375,138
2.7672648639236375,1240
2.7672648639236375,322
2.7672648639236375,261
2.8004684065319267,171
2.8004684065319267,253
2.8004684065319267,209
2.8004684065319267,396
2.8004684065319267,368
2.8417189110597794,230
2.8417189110597794,113
2.8417189110597794,109
2.8417189110597794,239
2.8417189110597794,129
2.874677690119357,155
2.874677690119357,146
2.874677690119357,157
2.874677690119357,173
2.874677690119357,490
2.8979105156235265,219
2.8979105156235265,200
2.8979105156235265,159
2.8979105156235265,165
2.8979105156235265,227
2.912759696904817,172
2.9127285465244306,145
2.9127285465244306,256
2.9127285465244306,349
2.9127285465244306,140
2.9350031726855796,271
2.9353457565733874,140
2.9353457565733874,191
2.9353457565733874,299
2.9353457565733874,117
2.9685505945142623,157
2.9685505945142623,147
2.9685505945142623,143
2.9685505945142623,116
2.9685505945142623,156
3.0073702041756487,169
3.0073702041756487,233
3.0073702041756487,207
3.0073702041756487,158
3.0073702041756487,247
3.046577894595384,205
3.046577894595384,171
3.046577894595384,352
3.046577894595384,309
3.046577894595384,196
3.079104672856018,306
3.079104672856018,136
3.079104672856018,209
3.079104672856018,145
3.079104672856018,116
3.1041187858893493,119
3.1041187858893493,185
3.1041187858893493,115
3.1041187858893493,108
3.1041187858893493,104
3.138692959771465,140
3.138692959771465,105
3.138692959771465,128
3.138692959771465,166
3.138692959771465,278
3.19488767542262,245
3.19488767542262,144
3.19488767542262,297
3.19488767542262,117
3.19488767542262,108
3.251308287325251,196
3.251308287325251,142
3.251308287325251,129
3.251308287325251,184
3.251308287325251,159
3.323769785610041,111
3.323769785610041,220
3.323769785610041,175
3.323769785610041,166
3.323769785610041,300
3.4043072044783584,118
3.4043072044783584,230
3.4043072044783584,278
3.4043072044783584,226
3.4043072044783584,182
3.492327668335864,303
3.492327668335864,157
3.492327668335864,187
3.492327668335864,160
3.492327668335864,146
3.5823994087716233,151
3.5823994087716233,185
3.5823994087716233,180
3.5823994087716233,166
3.5823994087716233,195
3.6678783519420834,156
3.6678783519420834,325
3.6678783519420834,204
3.6678783519420834,178
3.7495891202274647,280
3.7495891202274647,264
3.7495891202274647,205
3.7495891202274647,917
3.7495891202274647,190
3.8222485562684176,413
3.8222485562684176,227
3.8222485562684176,1927
3.8222485562684176,922
3.8222485562684176,166
3.8863913345571213,168
3.8863913345571213,104
3.8863913345571213,217
3.8863913345571213,205
3.8863913345571213,174
3.92606998450334,268
3.92606998450334,219
3.92606998450334,185
3.92606998450334,124
3.92606998450334,130
3.9529555247868537,139
3.9529555247868537,158
3.9529555247868537,116
3.9529555247868537,109
3.9529555247868537,150
3.992672289151052,153
3.992672289151052,140
3.992672289151052,163
3.992672289151052,125
3.992672289151052,275
4.038708024173872,197
4.038708024173872,148
4.038708024173872,277
4.038708024173872,226
4.038708024173872,156
4.0793062862682286,220
4.0793062862682286,203
4.0793062862682286,153
4.0793062862682286,251
4.0793062862682286,150
4.11430115489922,157
4.11430115489922,270
4.11430115489922,149
4.11430115489922,123
4.11430115489922,203
4.14855552919193,123
4.14855552919193,140
4.14855552919193,172
4.14855552919193,144
4.14855552919193,151
4.197446617129718,193
4.197446617129718,158
4.197446617129718,316
4.197446617129718,246
4.197446617129718,160
4.243146650168481,1027
4.243146650168481,129
4.243146650168481,136
4.243146650168481,326
4.243146650168481,212
4.251782936790619,165
4.25140408596961,175
4.25140408596961,166
4.25140408596961,133
4.25140408596961,194
4.25192673948261,159
4.25202777038481,135
4.25202777038481,214
4.25202777038481,157
4.25202777038481,111
4.252147086706896,123
4.252178547831687,97
4.252178547831687,158
4.252178547831687,270
4.252178547831687,285
4.252461018172429,186
4.252499658225068,341
4.252499658225068,182
4.252499658225068,210
4.252499658225068,365
4.25295995736976,294
4.252986198419968,163
4.252986198419968,170
4.252986198419968,127
4.252986198419968,170
4.252526201049441,200
4.252508588065337,180
4.252508588065337,408
4.252508588065337,678
4.252508588065337,142
4.266305517453535,287
4.267196154283989,256
4.267196154283989,127
4.267196154283989,154
4.267196154283989,154
4.291180663242016,132
4.291180663242016,206
4.291180663242016,163
4.291180663242016,152
4.291180663242016,236
4.306329570573905,162
4.306329570573905,132
4.306329570573905,255
4.306329570573905,219
4.306329570573905,162
4.315488478079929,333
4.315488478079929,661
4.315488478079929,126
4.315488478079929,280
4.315488478079929,154
4.323508142708716,207
4.323508142708716,141
4.323508142708716,171
4.323508142708716,156
4.323508142708716,155
4.327276494410563,151
4.327276494410563,137
4.327276494410563,180
4.327276494410563,214
4.327276494410563,115
4.330351275381446,210
4.330351275381446,168
4.330351275381446,290
4.325288448338223,222
4.325288448338223,181
4.3229921991021705,135
4.32284081956304,256
4.32284081956304,212
4.32284081956304,158
4.32284081956304,128
4.319505471469458,114
4.31949853070927,173
4.31949853070927,143
4.31949853070927,120
4.31949853070927,114
4.31768101932037,179
4.31768101932037,110
4.31768101932037,241
4.31768101932037,197
4.31768101932037,142
4.317303832649136,261
4.3173267520066005,226
4.3173267520066005,187
4.3173267520066005,296
4.3173267520066005,244
4.315276147477505,135
4.315276147477505,158
4.315276147477505,143
4.315276147477505,121
4.315276147477505,170
4.312154413647409,123
4.3119198902343205,138
4.3119198902343205,179
4.3119198902343205,144
4.3119198902343205,153
4.308817023901117,227
4.30868951990147,184
4.30868951990147,302
4.30868951990147,256
4.30868951990147,105
4.326373921030608,139
4.326908925493821,261
4.326908925493821,110
4.326908925493821,172
4.337841554696088,281
4.337841554696088,129
4.337841554696088,125
4.337841554696088,160
4.337841554696088,117
4.337841554696088,202
4.3530868412442265,162
4.3530868412442265,124
4.3530868412442265,257
4.3530868412442265,198
4.3530868412442265,138
4.372535397832687,247
4.372535397832687,217
4.372535397832687,163
4.372535397832687,317
4.372535397832687,103
4.390377409529773,190
4.390377409529773,289
4.390377409529773,137
4.390377409529773,184
4.408458339709589,168
4.408458339709589,126
4.408458339709589,147
4.408458339709589,169
4.408458339709589,119
4.426422780687531,128
4.426422780687531,171
4.426422780687531,124
4.426422780687531,233
4.426422780687531,200
4.467795326998303,154
4.467795326998303,289
4.467795326998303,209
4.467795326998303,180
4.467795326998303,270
4.505168125544978,191
4.505168125544978,92
4.505168125544978,263
4.505168125544978,131
4.505168125544978,162
4.539157729723667,123
4.539157729723667,94
4.539157729723667,184
4.539157729723667,121
4.539157729723667,245
4.572442634351195,205
4.572442634351195,155
4.572442634351195,151
4.572442634351195,235
4.572442634351195,191
4.606587238976313,125
4.606587238976313,138
4.606587238976313,199
4.606587238976313,174
4.606587238976313,110
4.642748283913556,105
4.642748283913556,131
4.642748283913556,121
4.642748283913556,127
4.642748283913556,201
4.67747736152208,128
4.67747736152208,148
4.67747736152208,140
4.67747736152208,170
4.67747736152208,121
4.709224088886444,241
4.709224088886444,202
4.709224088886444,161
4.709224088886444,284
4.709224088886444,269
4.732999835180878,206
4.732999835180878,167
4.732999835180878,268
4.732999835180878,121
4.732999835180878,161
4.753096790339115,111
4.753096790339115,130
4.753096790339115,184
4.753096790339115,146
4.753096790339115,161
4.770729872510423,207
4.770729872510423,162
4.770729872510423,128
4.770729872510423,208
4.770729872510423,171
4.788639858911613,106
4.788639858911613,249
4.788639858911613,198
4.788639858911613,173
4.788639858911613,289
4.7960873550112675,130
4.796043258201677,183
4.796043258201677,136
4.796043258201677,144
4.796043258201677,204
4.8027179319054705,163
4.803054581895232,110
4.803054581895232,129
4.803054581895232,183
4.803054581895232,140
4.813647822904402,254
4.814267613718418,199
4.814267613718418,153
4.814267613718418,290
4.814267613718418,126
4.825968873263819,190
4.825968873263819,129
4.825968873263819,274
4.825968873263819,128
4.825968873263819,154
4.838649464976367,143
4.838649464976367,131
4.838649464976367,173
4.838649464976367,122
4.838649464976367,117
4.878732009564854,197
4.878732009564854,155
4.878732009564854,212
4.878732009564854,212
4.878732009564854,88
4.940032398641239,135
4.940032398641239,242
4.940032398641239,194
4.940032398641239,151
4.940032398641239,132
5.006730833616177,125
5.006730833616177,143
5.006730833616177,157
5.006730833616177,118
5.006730833616177,134
5.07422375426763,164
5.07422375426763,132
5.07422375426763,241
5.07422375426763,201
5.07422375426763,152
5.122768014803743,263
5.122768014803743,218
5.122768014803743,177
5.122768014803743,324
5.163473477110177,214
5.163473477110177,1217
5.163473477110177,100
5.163473477110177,267
5.163473477110177,133
5.163473477110177,169
5.218824095007937,130
5.218824095007937,136
5.218824095007937,194
5.218824095007937,162
5.218824095007937,267
5.259466478349689,214
5.259466478349689,194
5.259466478349689,127
5.259466478349689,232
5.259466478349689,209
5.285676492542541,146
5.285676492542541,258
5.285676492542541,210
5.285676492542541,179
5.285676492542541,127
5.295338643965526,125
5.295338643965526,187
5.295338643965526,151
5.295338643965526,112
5.295338643965526,160
5.286794045081941,191
5.286794045081941,150
5.286794045081941,262
5.286794045081941,193
5.286794045081941,180
5.2735650832578145,326
5.2735650832578145,262
5.2735650832578145,225
5.2735650832578145,198
5.27987750343015,304
5.27987750343015,213
5.27987750343015,186
5.27987750343015,153
5.27987750343015,286
5.302520684597591,208
5.302520684597591,359
5.302520684597591,156
5.302520684597591,286
5.302520684597591,294
5.3183463153259956,151
5.3183463153259956,290
5.3183463153259956,258
5.3183463153259956,183
5.3183463153259956,311
5.334092851519286,271
5.334092851519286,189
5.334092851519286,157
5.334092851519286,301
5.334092851519286,381
5.370338084809195,338
5.370338084809195,123
5.370338084809195,117
5.370338084809195,195
5.370338084809195,147
5.411951007590792,314
5.411951007590792,240
5.411951007590792,214
5.411951007590792,146
5.411951007590792,253
5.445097695278099,151
5.445097695278099,184
5.445097695278099,115
5.445097695278099,279
5.445097695278099,194
5.458012005622538,166
5.458012005622538,151
5.458012005622538,239
5.458012005622538,563
5.458012005622538,284
5.458115965064937,115
5.458115965064937,153
5.458115965064937,141
5.458115965064937,210
5.458115965064937,182
5.455630929442149,142
5.455630929442149,230
5.455630929442149,210
5.455630929442149,183
5.455630929442149,114
5.453902572813483,126
5.453806592535603,165
5.453806592535603,115
5.453806592535603,132
5.453806592535603,196
5.454140484397276,156
5.454156083844735,132
5.454156083844735,124
5.454156083844735,177
5.454156083844735,127
5.4529452035622645,266
5.452930814632985,233
5.452930814632985,194
5.452930814632985,273
5.452930814632985,235
5.449085270734094,175
5.449085270734094,143
5.44895314018409,92
5.44895314018409,206
5.44895314018409,149
5.445462924282498,261
5.445408916323347,139
5.445408916323347,153
5.445408916323347,118
5.445408916323347,130
5.446530823375666,134
5.4465255981626655,80
5.4465255981626655,258
5.4465255981626655,111
5.4465255981626655,173
5.445872464313008,156
5.445820246245465,242
5.445820246245465,185
5.445820246245465,602
5.445820246245465,296
5.4447435982923045,272
5.444719183263681,184
5.444719183263681,129
5.444719183263681,122
5.444719183263681,113
5.444527115475648,163
5.444492573295076,122
5.444492573295076,127
5.444492573295076,107
5.444492573295076,134
5.441938132648058,120
5.441752388594591,215
5.441752388594591,169
5.441752388594591,124
5.441752388594591,411
5.434744588581831,180
5.434351713609693,153
5.434351713609693,262
5.434351713609693,123
5.434351713609693,148
5.435472166531134,167
5.435299321057374,89
5.435299321057374,91
5.435299321057374,148
5.435299321057374,121
5.432297676994325,123
5.432195003068894,171
5.432195003068894,134
5.432195003068894,105
5.432195003068894,192
5.431799718104811,141
5.431733824285472,177
5.431733824285472,405
5.431733824285472,173
5.431733824285472,137
5.42996350326317,241
5.42982198105375,115
5.42982198105375,128
5.42982198105375,125
5.42982198105375,134
5.430799096229587,170
5.4308306276727665,129
5.4308306276727665,133
5.4308306276727665,180
5.4308306276727665,157
5.432126899292692,114
5.432182124846041,204
5.432182124846041,208
5.432182124846041,243
5.432182124846041,210
5.432922907512605,211
5.432967060037418,134
5.432967060037418,256
5.432967060037418,163
5.432967060037418,177
5.4300180471450625,267
5.429746085307294,123
5.429746085307294,175
5.429746085307294,142
5.429746085307294,134
5.421749474536005,196
5.421749474536005,161
5.421749474536005,114
5.421749474536005,129
5.421749474536005,183
5.414345763952144,125
5.414345763952144,241
5.414345763952144,195
5.414345763952144,153
5.414345763952144,262
5.409362666006716,209
5.409362666006716,173
5.409362666006716,127
5.409362666006716,135
5.409362666006716,180
5.405790618177005,137
5.405790618177005,119
5.405790618177005,209
5.405790618177005,168
5.405790618177005,156
5.40926512473737,112
5.40926512473737,189
5.40926512473737,138
5.40926512473737,251
5.409665018812044,214
5.409665018812044,104
5.409665018812044,277
5.409665018812044,227
5.409665018812044,175
5.409665018812044,128
5.411572596312862,254
5.41160799878257,143
5.41160799878257,168
5.41160799878257,108
5.410614496361603,147
5.410614496361603,193
5.410608137946461,157
5.410608137946461,129
5.410608137946461,203
5.4115635819742405,165
5.4115635819742405,257
5.4115635819742405,234
5.4115635819742405,187
5.4115635819742405,167
5.411120327406346,243
5.411120327406346,196
5.411120327406346,165
5.411120327406346,272
5.411120327406346,232
5.409261045599136,168
5.409261045599136,110
5.409269227895328,139
5.409269227895328,200
5.409269227895328,157
5.4110331262754885,113
5.4110331262754885,213
5.411079487526694,179
5.411079487526694,124
5.411079487526694,224
5.410948456115587,136
5.410948456115587,264
5.41095621531859,222
5.41095621531859,181
